PostID,Time,Ticks,TweetUrl,Content,UserHandle,UserName,RetweetNum,LikeNum,UserID,UserUrl,Location
1374000384432345089,Mon Mar 22 14:09:53 +0000 2021,1616422193,https://twitter.com/benshapiro/status/1374000384432345089,"RT @JeremyDBoreing: In a healthy society, you don’t have to base every single association on shared opinions. 
    
    Ours is not a healthy socie…",benshapiro,Ben Shapiro,154,0,17995040,https://twitter.com/benshapiro,
1374000116986699782,Mon Mar 22 14:08:50 +0000 2021,1616422130,https://twitter.com/benshapiro/status/1374000116986699782,"In a healthy society, you don’t have to base every single association on shared opinions. 
    
    Ours is not a healthy society. 
    
    Hollywood, the media, the academy, and now Harry’s Razors all want you to know you are not welcome in their world. 
    
    Believe them.",benshapiro,Ben Shapiro,154,1422,70174349,https://twitter.com/benshapiro,"Los Angeles, CA"
1374029229118087168,Mon Mar 22 16:04:31 +0000 2021,1616429071,https://twitter.com/benshapiro/status/1374029229118087168,Teaching kids to be neoracists. Note how the assumption in this story is that this is a self-evident good. Not a single source suggesting this has critics. Not a one. This is propaganda.  https://t.co/kQc79MfC1l,benshapiro,Ben Shapiro,194,693,331816614,https://twitter.com/benshapiro,"Washington, DC"
1373712753337147392,Sun Mar 21 19:06:57 +0000 2021,1616353617,https://twitter.com/benshapiro/status/1373712753337147392,"Claim: Society has structural flaws that produce widespread injustice
    
    Proposal: Radically alter every system all at once, based on assertions of a vocal minority with no relevant experience
    
    Decision process: straw poll in which raising objections leads to reputation destruction",benshapiro,Ben Shapiro,2457,12746,78683448,https://twitter.com/benshapiro,"Oregon, USA"
1374024966950301700,Mon Mar 22 15:47:34 +0000 2021,1616428054,https://twitter.com/benshapiro/status/1374024966950301700,"RT @wil_da_beast630: (2) While remaining racism is Very Bad, actual solutions to problems like this are often simple and have ~0 to do with…",benshapiro,Ben Shapiro,106,0,17995040,https://twitter.com/benshapiro,
1374020327441891329,Mon Mar 22 15:29:08 +0000 2021,1616426948,https://twitter.com/benshapiro/status/1374020327441891329,"This is what I mean by ""No excuses."" Not only are ALL US SAT scores low, those for Black kids from $200K/yr homes are on par with those for whites from $20K/yr homes. It's hard to blame this on ""class"" or ""funding,"" or even ""bias""- since Asian/Black IMMIGRANTS beat everyone. https://t.co/VyY6uNfdiN",benshapiro,Ben Shapiro,182,643,1011008340367953920,https://twitter.com/benshapiro,"Aurora, Illinois"
1374000363859275782,Mon Mar 22 14:09:49 +0000 2021,1616422189,https://twitter.com/benshapiro/status/1374000363859275782,"RT @JeremyDBoreing: I mean, I’m sure they’ll still take your money, but they don’t want to be SEEN taking it by woke Twitter accounts with…",benshapiro,Ben Shapiro,117,0,17995040,https://twitter.com/benshapiro,
1374000116244303875,Mon Mar 22 14:08:50 +0000 2021,1616422130,https://twitter.com/benshapiro/status/1374000116244303875,"Of course, Harry’s has always known our values. Heck, the clip they’re “mad” about is from 2019! 
    
    All that happened here is they got caught - caught committing the ‘inexcusable’ sin of selling good products to good people with different political values. 
    
    That’s where we are.",benshapiro,Ben Shapiro,114,1266,70174349,https://twitter.com/benshapiro,"Los Angeles, CA"
1374024672971481088,Mon Mar 22 15:46:24 +0000 2021,1616427984,https://twitter.com/benshapiro/status/1374024672971481088,"First off, this sounds like the world's best zoo",benshapiro,Ben Shapiro,91,1680,17995040,https://twitter.com/benshapiro,
1374024374878109697,Mon Mar 22 15:45:13 +0000 2021,1616427913,https://twitter.com/benshapiro/status/1374024374878109697,"RT @BretWeinstein: Claim: Society has structural flaws that produce widespread injustice
    
    Proposal: Radically alter every system all at onc…",benshapiro,Ben Shapiro,2457,0,17995040,https://twitter.com/benshapiro,
1374000117657829388,Mon Mar 22 14:08:50 +0000 2021,1616422130,https://twitter.com/benshapiro/status/1374000117657829388,"Finally, it’s worth noting advertisers leave all the time for all sorts of reasons. That’s totally appropriate. They have their own businesses to run. 
    
    But to CONDEMN our product - and thus our audience - after we’ve PROMOTED your product is assholish behavior. 
    
    Screw Harry’s.",benshapiro,Ben Shapiro,174,1940,70174349,https://twitter.com/benshapiro,"Los Angeles, CA"
1374006067177385989,Mon Mar 22 14:32:28 +0000 2021,1616423548,https://twitter.com/benshapiro/status/1374006067177385989,RT @realDailyWire: Should The Daily Wire start its own men's grooming company? https://t.co/1R0GMr3KwC,benshapiro,Ben Shapiro,68,0,17995040,https://twitter.com/benshapiro,
1374006167043768333,Mon Mar 22 14:32:52 +0000 2021,1616423572,https://twitter.com/benshapiro/status/1374006167043768333,RT @jon_rauch: Holy cow: 42% of Americans report undesired weight gain during Covid 19. The average weight gain is 29 lbs. And 41 lbs for M…,benshapiro,Ben Shapiro,2135,0,17995040,https://twitter.com/benshapiro,
1374000115573256193,Mon Mar 22 14:08:49 +0000 2021,1616422129,https://twitter.com/benshapiro/status/1374000115573256193,"I mean, I’m sure they’ll still take your money, but they don’t want to be SEEN taking it by woke Twitter accounts with 2 - yes, 2 - followers. 
    
    What matters to Harry’s is being seen by the left as ideologically pure.",benshapiro,Ben Shapiro,117,1379,70174349,https://twitter.com/benshapiro,"Los Angeles, CA"
1374017405798735873,Mon Mar 22 15:17:32 +0000 2021,1616426252,https://twitter.com/benshapiro/status/1374017405798735873,"BOOM.
    
    @benshapiro drops a massive truth-bomb on this pro-abortion student.
    
    👇 👇 👇 https://t.co/TqSS6bqIj2",benshapiro,Ben Shapiro,156,736,16148677,https://twitter.com/benshapiro,"Reston, VA"
1373069578671116289,Sat Mar 20 00:31:12 +0000 2021,1616200272,https://twitter.com/benshapiro/status/1373069578671116289,"@flyingsodacan1 @michaeljknowles Thanks for bringing this up. We condemn the views in this video, which are inexcusable &amp; at odds with our longtime support of the LGBTQ+ community. We've ended our relationship with this show &amp; are looking into our sponsorships to prevent any values misalignment going forward.",benshapiro,Ben Shapiro,29,207,158768857,https://twitter.com/benshapiro,New York
1374001991857405956,Mon Mar 22 14:16:17 +0000 2021,1616422577,https://twitter.com/benshapiro/status/1374001991857405956,Should The Daily Wire start its own men's grooming company?,benshapiro,Ben Shapiro,68,1172,4081106480,https://twitter.com/benshapiro,"Nashville, USA"
1374000374294716421,Mon Mar 22 14:09:51 +0000 2021,1616422191,https://twitter.com/benshapiro/status/1374000374294716421,"RT @JeremyDBoreing: Of course, Harry’s has always known our values. Heck, the clip they’re “mad” about is from 2019! 
    
    All that happened he…",benshapiro,Ben Shapiro,114,0,17995040,https://twitter.com/benshapiro,
